model_id,recall,precision
rf_matched_flow_stats,0.8817635270541081,0.8674898982792596
rf_matched_flow_stats,0.8837675350701402,0.8660128195323793
rf_matched_flow_stats,0.8857715430861722,0.864284899008185
rf_matched_flow_stats,0.8877755511022043,0.8633479919941635
rf_matched_flow_stats,0.8897795591182364,0.8599931758525162
rf_matched_flow_stats,0.8917835671342684,0.8587290230480641
rf_matched_flow_stats,0.8937875751503005,0.8577670518556906
rf_matched_flow_stats,0.8957915831663326,0.8563652612826438
rf_matched_flow_stats,0.8977955911823646,0.8554365979745109
rf_matched_flow_stats,0.8997995991983967,0.8550943339408936
rf_matched_flow_stats,0.9018036072144288,0.8544400931642915
rf_matched_flow_stats,0.9038076152304608,0.8537418748345736
rf_matched_flow_stats,0.9058116232464929,0.8531056511825099
rf_matched_flow_stats,0.907815631262525,0.8517317073202368
rf_matched_flow_stats,0.909819639278557,0.8495198382912951
rf_matched_flow_stats,0.9118236472945891,0.8487829164362984
rf_matched_flow_stats,0.9138276553106212,0.8480742285152438
rf_matched_flow_stats,0.9158316633266532,0.8474152496270497
rf_matched_flow_stats,0.9178356713426853,0.8467542922728599
rf_matched_flow_stats,0.9198396793587174,0.8457607275069565
rf_matched_flow_stats,0.9218436873747494,0.8443889754778036
rf_matched_flow_stats,0.9238476953907815,0.8433910391295791
rf_matched_flow_stats,0.9258517034068136,0.8423995904735794
rf_matched_flow_stats,0.9278557114228456,0.841562510466163
rf_matched_flow_stats,0.9298597194388777,0.8409809011122639
rf_matched_flow_stats,0.9318637274549098,0.8404903745001574
rf_matched_flow_stats,0.9338677354709418,0.8399647259403469
